image_path;label;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100;101;102;103;104;105;106;107;108;109;110;111;112;113;114;115;116;117;118;119;120;121;122;123;124;125;126;127;128;129;130;131;132;133;134;135;136;137;138;139;140;141;142;143;144;145;146;147;148;149;150;151;152;153;154;155;156;157;158;159;160;161;162;163;164;165;166;167;168;169;170;171;172;173;174;175;176;177;178;179;180;181;182;183;184;185;186;187;188;189;190;191;192;193;194;195;196;197;198;199
processed_data\train\Sesameseeds\99.jpg;Sesameseeds;75.293495;-0.75610375;-15.601617;0.041236874;5.8643856;2.3745973;1.4517139;-7.598167;-8.317659;1.7692052;-7.302836;-3.6172934;0.9605893;-3.0253036;-5.2420354;-1.50243;0.87112933;0.83285195;7.591305;-1.847748;2.148471;-0.58839595;8.563818;2.0885055;3.2666032;0.20557535;-1.480767;1.4570042;-3.794588;4.2381897;-2.0518622;0.050338097;-0.86253047;-0.340615;3.2606559;4.3335295;0.45793438;-1.1161201;-0.499941;-1.9137803;-1.6460963;3.5053911;3.5212893;-5.1725726;2.4031801;-1.2569231;-1.3208779;-1.9110839;-3.5488603;2.1350305;2.5744348;-0.51906055;0.5165574;0.2563145;1.4682533;-1.3973557;-0.65072227;-2.456679;-1.5127274;1.3266469;-2.1106908;2.3156571;-1.8112224;4.3694034;4.120498;1.0200018;-2.8643706;5.609551;-2.4016922;-2.4098167;-3.3962193;3.569744;-0.5468012;3.977636;4.901288;3.3722749;9.679993;-1.3534782;-1.0085204;-0.3001635;-0.34039152;1.1366861;-3.5616562;-0.096697085;1.1676251;-3.716894;5.38751;0.96399075;-3.2033076;-0.8867763;-3.231903;3.4498436;3.1765769;1.0928828;0.8437869;-0.66124517;1.2617898;2.850841;-2.0783706;2.4647756;0.3315303;0.879283;1.5501871;1.6043859;2.555746;-1.7897409;-1.5356582;-2.4580746;-4.4433002;2.1943722;-3.720603;-0.7653114;-1.4408456;-2.2326689;3.3311908;-3.8116155;-2.6212087;0.7442279;-3.7691207;-0.31869474;-3.3472571;5.700201;1.7479305;1.275626;-3.3625147;-1.8648815;4.510389;-3.580322;-0.65583307;1.479964;-2.0719738;-1.4573233;-1.9608035;-2.4954338;1.2630854;2.59562;-2.6895456;-1.9994966;0.88832134;1.0364388;-1.0495363;-1.7155849;-0.5621803;1.1222601;-0.45514765;-1.1993175;0.5144221;2.2327945;-3.4771955;-1.0982685;-2.3502638;-1.9187049;0.8457729;0.76630586;1.1816634;1.3013906;-5.024007;0.9095904;2.2222192;1.8438303;-0.87137467;-0.33140188;0.3572645;-1.7272453;-1.7896515;-2.2165613;0.36355132;4.070755;-4.7640123;1.3524853;-0.66874975;0.27290666;-3.0845928;2.8227682;1.6514246;4.8999333;-1.4273701;-0.6341989;-0.6199466;-0.39168164;3.9436119;-4.2662954;-0.7774845;1.0628686;1.0685512;-5.2135754;4.2002993;-1.1480874;-0.8030234;1.5559016;-0.78800195;-3.6133852;3.70364;-2.779019;-3.0774803;3.4896395;-3.6820142;2.3020742;-1.4173906;4.060735
processed_data\train\Sesameseeds\53.jpg;Sesameseeds;62.154495;-6.306017;-16.013262;-5.042503;7.9389586;2.3484821;7.6339374;-3.5105782;-1.6941851;-3.4987252;-2.695176;-4.35233;-2.3875854;0.84687865;4.1760917;4.3963256;2.7744112;-0.09735152;1.6555105;1.8558787;3.0270286;5.249118;5.3196487;1.2091343;-0.5353358;-1.4324008;1.7262057;-3.7967818;4.8399453;3.7273362;-2.6634817;-2.279333;1.0521256;0.6961797;-0.7100948;4.8275723;-2.1448746;3.4799566;5.8308206;3.7830336;7.4667125;0.98174745;4.601689;-3.6374438;-3.6415322;5.933575;4.3146286;1.4651176;-9.792806;-1.6240355;-3.1796415;-5.242462;0.67931795;0.06890917;-4.0895624;0.2475417;-2.7089567;2.422094;-1.9036609;1.7612054;5.637442;-0.58226436;-1.0235182;-1.05489;0.14907987;2.78296;1.7984134;-2.6014578;-5.4275255;0.20328762;-2.903668;-2.02656;4.041005;4.2793026;2.6239867;-2.313625;4.1831903;-3.2192292;-0.30804825;3.4195652;0.64134145;-2.0827947;-3.300256;2.3795838;3.890639;4.2044563;-0.39738324;1.2688743;4.830441;2.8412495;0.2942205;-4.2263474;-2.7650573;1.6238837;-0.54026353;0.52934057;3.7852056;0.32294962;2.1940746;-0.4943169;2.6200974;-1.3775192;-3.2328098;2.572164;0.65234596;-1.2691252;7.153768;-0.42595038;1.7741693;0.7179971;-0.95665056;-3.159006;2.3838222;0.3662505;2.1700354;-0.2866965;-2.8049686;0.75380284;1.2531252;-0.5951914;-2.249791;-5.934735;-2.4940546;-2.558553;1.6771319;-1.8078705;4.2814436;-5.129835;1.8409916;-2.4686937;-1.1205953;1.6826508;2.1132705;0.50747955;-3.5200267;2.485478;3.7678437;1.8912938;3.2658665;1.3555906;-2.1893454;-5.3580413;-2.2099884;1.225806;0.9675862;3.1827955;-3.3928235;-0.6349318;0.87016404;2.4238741;3.1629388;0.35144576;-3.9287984;1.042476;-2.3052068;0.56255555;3.6980064;-1.4552412;6.898579;-3.504932;-3.2401605;-0.3876395;-5.0077386;5.8128443;0.89301914;-2.7398362;4.951391;2.1077766;2.0450633;-0.5829792;-0.5972572;-1.5356835;-1.8255655;0.5128397;0.24636854;-2.6032395;0.8598636;-1.039861;2.343727;4.6412964;-0.069288075;1.2784142;-1.9143821;1.5626137;1.7010801;0.4680047;-1.6539469;-1.8639174;-0.14063051;-0.23256691;1.2008947;-5.7662783;-1.3539673;3.0637083;2.0771043;-4.291138;-0.6259102;-2.2100632;0.06902823;-5.182205
processed_data\train\Sesameseeds\147.jpg;Sesameseeds;64.26746;8.024779;-15.963126;-9.420405;-13.435351;1.4638479;-9.620342;-3.5793128;-5.9404106;3.2828684;-0.9770459;-0.52412415;2.1359239;-6.4893193;-3.6442173;-3.2491794;2.286183;-1.9997072;-2.9168036;9.402149;-1.8596207;-3.3655815;-0.8759003;-4.215966;-2.2027366;-2.502943;-0.6455801;0.2531469;-2.9025197;-2.1542652;-2.9682693;1.8167905;4.901234;-0.538939;2.6515987;-5.6783695;-2.666013;6.0538034;1.8526216;-5.62505;-3.1388216;2.197024;0.0010237865;-2.2431126;0.29163045;-2.32784;-0.88655144;1.9244139;-1.6608031;-1.7772365;0.8300325;-1.5953008;2.7780547;3.0875175;5.4193096;2.0900924;-1.5795499;-3.0857737;2.4323416;-0.7448566;4.1853333;0.9009728;4.2834115;-1.8448215;-0.71054393;-0.64899486;-4.3611164;0.08887993;-1.1209625;-5.0569243;-2.7653432;-0.40893614;4.368247;4.291594;-0.5873374;1.6520888;4.928059;-4.373526;-4.8052907;4.1602845;1.9736744;1.5598007;-2.9110978;2.3194442;-0.82243484;-7.606285;-1.3662779;3.857099;-7.851454;2.355239;0.55151;-4.239675;-2.9124653;0.41674268;5.249338;-0.5067173;-2.5195715;-0.7545562;-1.2625228;2.17807;0.2461488;3.9448383;-0.12549672;0.35143292;-0.48967347;1.2692469;-0.5670737;-1.660123;5.2876472;2.5267868;-1.6474062;5.25711;1.2713425;2.4858735;0.8194801;-2.380559;1.6011144;2.5560908;-1.9474877;-5.219932;1.877038;-1.9760364;3.118184;1.0185775;-1.069284;3.0488036;1.1578645;1.2592814;-1.0770202;2.1802595;2.765196;-1.0945855;-4.4500523;2.2069952;-0.9008835;-4.978722;-1.7846748;1.5074551;0.4497451;-1.719805;-1.1051267;-0.3630037;-1.9837587;0.5665431;0.43503323;-1.3083923;1.4766831;-0.03774541;1.2752216;-0.38524276;0.32140437;5.8976555;-2.0959997;-0.71930915;1.5555;0.8879974;-0.9524541;2.9208853;-0.5737991;-0.42611745;0.60518116;-0.5494397;-0.12874024;-3.2106762;2.7823176;-4.482755;5.508314;-7.293092;1.0563933;0.47692922;5.335978;-0.83920455;5.240586;0.8041798;-2.40739;1.2685289;-0.5402414;-1.9230022;-0.6165394;1.8829571;-4.1583924;1.7224257;-0.5021069;-1.3486747;0.18519326;1.1156113;-4.9170213;-1.3113589;-0.44465056;1.5960233;2.702983;-1.7078874;3.7115548;0.89210975;0.9296706;-0.52411956;3.2370675;5.107877;1.1002557;0.14735894
processed_data\train\Sesameseeds\15.jpg;Sesameseeds;40.51216;-11.811645;-15.872074;9.532018;5.7511125;6.7277246;3.1426022;13.134394;5.1986055;-9.31719;5.5014687;-2.6863742;-4.1276913;0.6426183;1.4055681;4.1132455;0.44514504;0.8610912;-5.8640566;-4.4642644;0.2743317;-3.7593617;-6.6056705;0.26074994;2.1263735;-6.5580206;0.26596117;3.3185732;-2.6373398;3.2148004;-1.4176942;0.44107932;0.4494699;-1.7695401;-2.9633248;0.13498437;-1.9808152;4.512275;-1.3186171;2.7407408;4.0787272;-4.739334;-0.5663313;-7.7957196;-0.35378164;-6.6753383;3.193979;0.80016243;-0.31837448;3.0337944;-1.1003615;0.41269284;-0.38874388;2.8190577;3.6004858;-0.7083954;3.038149;3.6786113;-0.6373993;-9.395103;-0.29621086;1.2917325;1.1822988;0.0016744046;-0.37280643;1.3475275;0.5333766;-3.9027584;-4.712607;-3.0807533;2.1223907;-1.4544305;-2.3744147;-4.047722;-3.0322158;4.1502533;2.460043;-1.1618916;1.1593016;-1.7311206;1.8821406;3.3081017;-0.7834663;0.21774732;3.070405;-2.375987;-1.8528556;-2.5902305;-2.1830034;4.096202;-2.18716;4.140495;2.7730024;2.564543;-0.7020483;-0.7050591;3.356415;0.8824981;0.84870917;-5.076315;1.0279229;4.35571;1.577365;-0.92749476;-1.2193307;1.2286372;0.20399137;1.8410788;3.8255792;1.1502542;-2.033889;-4.0696144;2.2276473;3.29692;-1.2397482;3.6515133;-3.0945964;-1.6164155;-2.1012692;-1.331423;-0.31165707;1.0185626;2.292251;-1.6498624;-3.224518;1.5249748;0.4182846;-1.3649961;-1.9429774;3.6815467;-0.49267736;-1.4572654;2.8310034;2.46703;0.72932506;0.08891541;-3.276612;-1.2046753;3.3059742;4.606974;-2.3286228;-4.605613;0.5859945;1.2438828;0.73825926;-3.5074875;3.6421564;-1.6270616;-2.5347865;0.58130723;0.3101182;2.1512015;0.74774146;0.65556955;-1.9372247;0.00527656;2.5398617;-1.92987;-1.3793743;2.9415216;2.0287402;-0.8851467;3.2759917;3.2774227;0.76379937;-0.1539253;-1.0082242;-0.7516104;0.2464205;3.054709;-0.52739495;-2.2544627;-3.6918461;1.2639264;-2.1731303;-1.4088273;-0.8792023;2.0398018;0.6098316;-1.268205;-0.7079956;2.4499679;1.0573074;1.1348591;0.5171063;0.17792338;-1.5569172;3.157524;2.6446078;-3.4964268;-0.9375404;-0.035578754;0.7643778;-0.6146628;0.8974831;1.6185874;4.7660704;0.3192904;-2.5028362;-1.0761678
processed_data\train\Sesameseeds\143.jpg;Sesameseeds;47.950253;-2.174454;-11.228351;14.96752;3.1486275;-7.6411695;-7.9485817;11.844708;10.686814;-2.7485654;-6.7256575;4.194329;-7.6030774;1.0081049;-3.6834779;-0.6484841;-0.19437887;7.0170746;0.19705962;-3.161908;0.45189384;0.2977549;-5.6759524;4.659017;-1.7086364;1.2523723;0.4199941;-1.5298676;-4.3299127;7.0368547;1.2943263;-1.5753891;3.1197007;0.91621953;-1.1309754;7.9156337;4.006896;-1.1541612;2.2668307;3.9263506;-4.316761;-5.313923;1.8098841;3.8407722;1.5357347;4.814133;4.0769343;0.7363478;-6.542177;0.9576239;0.73255116;1.5176281;1.7801255;-0.7040504;0.95016193;-6.245732;-0.9398847;-2.2001665;3.5872405;-2.5381176;-3.42578;-0.1860491;-2.1262624;4.138585;-0.8155727;-0.8712007;-5.282266;0.71832913;4.1062517;3.5557308;3.7782223;0.16513182;-1.2049292;0.73311114;-3.9874089;-0.91791517;-5.1940904;-4.4005523;-4.743702;-0.061941303;-6.4661217;1.1500881;3.742491;-3.2859569;0.071055114;0.7587853;-5.1340995;-1.819382;1.6917738;-5.0178027;4.2279534;-1.8455974;1.2459208;0.7632408;5.2726583;4.407835;-2.6840203;-5.4623866;-0.42269054;-1.1015182;1.8606632;5.3670764;1.3478928;0.50527835;-2.2457654;-3.7597842;-0.111778475;-0.8135563;-0.95654565;2.0827458;-1.3278886;-1.86391;3.7625284;-0.359279;-1.7562711;0.5861356;2.3366556;3.7804353;-1.8127124;-3.4764338;6.2307115;1.6308384;-1.2480277;-1.6939987;-0.6699164;-1.2206295;4.6929684;-2.9219642;2.0573647;5.2257514;4.1481633;-0.9396936;0.5054352;2.8506558;0.74770415;-2.4790144;0.8993165;-2.164067;-0.721589;-1.066815;2.1551292;-0.06614414;-1.6680653;-2.9195132;-0.50518775;-2.028052;2.050769;-1.1079757;-2.8993163;0.7345308;-1.5913376;1.9695401;1.163066;-2.7030783;0.93514293;-0.5266395;0.66646266;0.768029;2.1467474;2.057212;4.0958853;4.4682217;2.0590708;-3.398128;0.5458412;-1.4017335;-0.58971006;4.1445785;-2.4816425;-0.4496994;1.9034343;1.5469084;-2.6264024;3.654357;-3.1457224;2.7826204;-0.86606133;-0.15221453;-4.678108;-1.7356663;0.76722664;-1.1190934;-2.615087;-1.5761117;-2.297013;-0.5885041;1.248451;-1.4631482;-0.947239;2.3322139;0.52206;0.18984391;-0.9011195;1.4031403;-0.75043416;2.9510446;1.9819905;4.0049906;0.7153638;0.42882767
processed_data\train\Sesameseeds\85.jpg;Sesameseeds;64.71921;4.0181966;-6.856352;-14.448421;14.906395;-0.115172826;-6.755484;-8.826511;1.6609616;-7.6944933;0.8808336;-1.1982087;-7.262653;0.24638145;-0.8060497;3.4567487;5.460237;4.3360934;3.379638;3.454832;0.64266473;-0.06161043;-0.12500224;-2.5755203;1.9011021;-2.2745104;-3.7250888;1.5013946;1.3601508;-1.112096;6.837434;-0.23754646;-0.31804428;0.17495526;-0.51637137;3.933189;-4.1931643;-2.6134927;2.1777332;-2.554007;-0.08644263;1.6145751;-5.953312;1.6384767;-4.754415;-1.3632945;5.4299955;-4.7020297;-3.4914222;2.5424778;-3.408482;-2.7435172;5.7718496;1.6786411;-3.7422223;0.80897397;1.1589745;-1.7071437;-1.866247;5.582659;-5.109315;2.7899318;2.8706825;7.462919;-2.8234801;2.510332;-2.3586714;-5.6124687;1.5436894;-0.48308006;-6.79383;4.2202854;1.5289823;0.77234286;0.31002054;2.9198787;-1.9087219;2.552867;1.6548522;-0.45214412;0.9267988;-1.8433335;-2.5890996;-0.3957784;-0.74541616;-3.293386;4.6899877;1.6282569;2.4976606;-1.0385654;3.5042806;-2.4912357;-2.90321;3.3591874;5.432063;-0.5557591;2.2823482;-1.0989932;3.2493222;0.7872079;-3.1418924;2.762584;5.5646152;2.3248796;2.0872536;2.2271533;1.0978428;1.3936845;2.2099562;0.7481196;3.3122852;1.95802;-5.0906134;2.7923794;0.49505;0.21875508;-3.357281;-2.9784613;0.31696206;-2.9234042;-2.697486;-3.0868862;-0.73356783;-5.4322495;3.1985142;-1.1164339;1.2864175;-1.0775821;-4.7412157;1.6760175;-3.5863867;0.64664334;-3.5384665;2.3265173;5.147664;0.8955989;6.845053;0.90675336;-3.6295404;1.2365474;1.2140318;0.23284003;0.52648103;-4.9277444;5.2779903;0.9833131;-0.83079165;-1.5808183;-1.2132496;-3.2166543;1.7770944;1.150007;-1.8084205;5.5592604;3.7773886;-2.0436459;2.2632544;4.029333;1.9480605;3.0983765;-5.7320013;-1.195991;0.6303039;2.6780512;0.030485006;0.26927513;2.923479;-0.41215986;0.046497066;1.3806144;4.002356;-2.0220454;1.946788;-3.4991431;0.22761497;0.54770225;0.14809342;-2.9971838;-4.3515406;-2.0130467;-2.7017486;-1.7269803;-4.807577;-1.4022678;3.6247;2.4604454;2.1005855;4.609078;-0.4409648;-6.5944;-0.21043853;2.4761539;-0.12104161;0.044122383;-3.0541542;-0.11805999;6.057284;2.6202261;1.4001755;1.4903955
processed_data\train\Sesameseeds\31.jpg;Sesameseeds;43.763496;-0.5273788;-21.983501;22.231335;-1.3242733;1.9662541;8.003755;18.827908;6.329836;-2.654539;2.4934497;-1.8548583;-1.2925612;1.1369376;2.384475;5.25445;-4.348314;2.2640069;-1.6870614;-0.4420879;-4.3124194;-4.891372;-4.127144;3.5991728;-0.060947996;-5.161737;-3.6179278;0.4224466;-0.4628306;-0.32668227;2.6781886;4.4866886;5.177748;0.4421678;-4.518739;2.4156466;-2.9678178;4.71442;-1.7697481;0.9939076;-2.550272;2.755115;-4.668482;-1.5070301;1.8677173;-2.019913;1.8155173;-5.5367393;-3.7062573;5.1565175;-5.8982906;8.583533;-0.42446995;3.1262927;0.89660585;-3.5459657;-0.9421046;1.2452565;-0.6359488;-0.9389236;-3.5737572;3.0746083;1.7690758;9.608577;1.177778;0.66301125;3.554673;-0.6053957;5.916699;-2.679602;0.8015128;3.1835365;7.244208;-0.16980934;7.980667;4.104794;2.3725092;-3.4666991;1.5873784;-3.4303808;-1.8649913;-0.5064664;-4.1766076;-3.7903376;3.0125248;0.42147264;2.3013277;7.464165;-3.5709002;2.2019022;-0.042900037;-0.7787428;1.6759156;-3.1099243;4.439671;-4.5821066;-0.5229489;2.570935;-0.6206983;-3.9206443;6.936314;-1.1386236;-3.0915303;-1.1971962;3.7588873;-1.6716528;1.7973388;0.44826233;5.6110315;-4.3753524;-1.0417409;1.6062249;-2.9464488;3.2587383;-7.897856;0.9259625;-2.916171;-3.8684528;0.40684247;3.0412803;-4.8117714;3.83889;0.22673613;2.3171747;-2.8474836;0.39868936;-3.9419503;1.0555409;-0.567316;-1.4598672;1.185244;3.640194;0.8733046;-1.6164302;8.089895;-0.3660681;-3.6997285;1.663313;-5.483561;5.042097;-7.73395;2.8884716;0.16944982;1.3255354;-1.0076817;2.5056689;-2.8025992;-0.7730195;1.8814;0.98503315;0.98739946;-0.07002966;-1.5475029;3.0442643;-1.6605113;-0.41972315;-0.82322496;0.40079114;-1.373969;0.41828054;-1.6313586;3.342029;1.6939646;-1.0064976;-2.3951254;-2.69616;-1.8262137;-1.7211683;1.5125359;0.87117594;2.2255034;4.83314;2.477648;2.5018196;2.1776955;0.11655728;4.005802;1.9422681;2.0791404;1.9931717;3.574801;3.4065516;-0.7020976;0.54551035;1.0875884;0.661625;-0.77348423;-0.81201696;-4.4975343;-5.156719;1.5512407;2.2560852;-4.863304;-3.03729;1.9045156;-0.21488595;-1.9443976;-0.5388404;-1.0909961;-2.5198894
processed_data\train\Sesameseeds\45.jpg;Sesameseeds;54.066555;-3.149342;-10.833583;-20.911173;8.806309;0.3954952;8.409141;-3.9952488;4.985967;-3.3159075;-3.311018;-5.330316;1.3093446;2.3478336;1.4762101;-2.3741567;-5.8656197;-2.3076694;-0.6638631;0.27510813;6.362188;-3.829858;1.5110695;1.0838839;0.2818222;-2.1754007;-0.87807494;-1.7645895;-0.88776726;2.0556386;-1.2370805;1.7990298;2.403004;0.37066293;2.5499804;3.4630933;-6.9783125;-3.1086695;0.29815114;-0.23733366;0.8159805;-0.9260181;5.1596622;-4.091257;1.7228966;-0.16600436;-0.39643186;4.9719386;3.570421;4.976838;-1.2079726;-0.57798165;1.8480724;0.26594996;2.849415;4.136049;-3.1614473;0.13051078;3.5457134;-3.1310177;3.3246737;-0.9834747;1.0477029;-1.590486;-1.1779197;4.829046;2.6698232;-3.3520875;5.429174;2.395652;1.9617395;-0.07378822;-0.78239083;-2.22448;-5.090577;-2.7435927;-1.0673594;0.07362379;-0.7877254;-1.358608;4.003568;6.153291;-0.3640566;-3.9734476;-2.7095208;-2.68262;-3.7078931;-0.52657473;0.85038596;-2.94272;-0.78790736;0.64316034;4.3776174;-6.619148;-1.0897305;3.0577297;1.2613207;0.8857934;2.175745;-7.6466985;-1.4143637;-3.3225818;-3.3159604;1.7267979;-2.2937055;-0.81401336;4.2967877;0.14598472;4.690302;1.2073156;-2.23112;2.6981256;-0.6763376;-3.5178635;-2.1049438;2.5599692;4.437743;-0.31877482;2.2711377;2.9432259;-5.6634836;1.1550083;-0.033853117;-4.041001;0.043990184;-0.99572855;3.4527454;0.5919244;-0.13733754;0.2925521;2.4435701;0.29907534;4.790502;0.30123255;4.243682;-0.68911636;-1.0701041;1.9835507;-4.368818;1.7474916;2.6722207;0.72714204;1.5637022;-1.022094;-5.2494926;1.3763543;-3.118134;-2.987115;2.3024185;1.6836209;-2.2067885;-5.5921755;3.5093505;-0.5975061;-0.0001312115;1.3467618;1.5546831;-1.9828322;0.21018593;1.6053627;-2.7728436;-3.675798;-2.0550513;-3.87741;0.9798001;1.9800917;2.8099558;0.3211177;2.931106;-0.07860228;2.9428473;0.45578116;0.95037514;-0.82886094;2.1323674;-3.1313994;-5.263687;3.355449;3.4009573;-3.6754289;-2.3756523;-2.748403;1.7819963;-0.9859468;-1.0511577;0.306933;1.1995575;-2.4633203;2.3651888;-0.41147164;-0.30374414;-1.3377951;-3.834811;2.4719553;-1.354074;1.2847883;2.8258939;1.0309311;-0.35361624;0.5821498
processed_data\train\Sesameseeds\109.jpg;Sesameseeds;62.02409;10.615193;-6.740433;-5.466663;-0.53548384;-5.0914307;7.33137;1.3731427;0.47666538;0.24244218;-3.9819994;-6.2443285;-6.2927737;-0.14298181;-2.6539373;-2.9967418;3.3450832;-4.216097;1.4135114;2.0459561;-1.0362908;-3.1883893;-3.389243;0.35783422;-1.9039786;4.704387;-0.7122233;-4.935071;7.7490425;-2.4037738;-1.5137813;-0.14748678;-3.623178;3.5570807;3.946749;1.2354422;1.6056854;-0.29215044;1.9498247;-0.69378686;3.0637884;-2.3668895;-0.6836801;-2.0965595;3.767678;7.959456;2.7090473;-2.5996175;3.5236108;1.5914633;1.185356;0.69590366;3.661383;-0.44011292;1.8430707;3.047997;2.8790128;3.8277388;0.5661685;-1.6020582;5.386586;-0.63630617;-1.6792098;1.7829999;1.3072852;-5.3883944;0.15077564;-0.79169476;1.6637417;-1.0664705;1.4841946;-1.6634974;-2.446564;0.66077304;0.4784682;-0.5255139;-0.14920871;4.491802;-1.7261494;4.292821;-0.99459475;1.3805139;0.93871236;1.9787163;-1.5312028;-1.3506479;2.2466953;-4.7331514;-0.25497147;5.7492976;-1.5019528;-2.09288;-1.0080348;0.029253785;-0.09434413;2.0070157;2.1419454;4.191929;-3.1134179;2.428398;-1.8319352;-0.6550137;1.0721996;-4.634306;-3.2278118;3.3306735;-0.5022197;4.537447;-1.8735838;1.6476016;3.5691137;0.3679677;4.0416865;1.8685049;-1.0633477;-0.45810112;4.635493;-8.051049;0.4872875;-0.757988;-4.2216544;4.8221292;3.4712095;-0.41518077;-2.3741217;0.9332755;-3.6013443;3.2933514;-3.1635346;2.402741;-5.1958213;-5.7572947;2.0223303;3.834777;-2.0335338;-0.6485155;5.4526973;-1.9415258;-0.7429308;5.537728;1.5918771;1.2825267;2.589414;-2.2976565;-1.5713094;0.69363284;2.4713917;-3.634833;0.33294797;0.6900957;-1.116967;-1.6957394;0.25572935;-0.29125926;-0.36728987;-0.13525552;0.6919232;4.1293764;1.24032;-1.7926437;3.3172438;-1.671549;0.15017954;1.996528;-0.43095583;-1.8452804;3.8434818;-1.7836089;5.835956;0.52589613;-0.7204064;4.517323;0.5483893;-1.871208;-3.7379837;-1.4429942;2.117626;3.9213045;-2.3135693;2.053612;4.9354653;-1.8620023;3.2057028;4.4694424;-2.069275;0.1576488;-2.2324762;-1.3255409;1.8619218;1.8175431;-0.73302287;1.7320492;-1.971502;2.7364492;-2.394018;0.49456868;-5.771107;2.924725;2.7482028;-2.7820551
processed_data\train\Sesameseeds\3.jpg;Sesameseeds;57.32153;1.281824;-10.718715;-13.130133;-10.298543;-0.54795927;2.1153486;-3.3001943;5.9818063;0.65854543;4.2605133;-3.087063;6.1748886;-3.6910253;5.162455;-0.7186464;-1.6725597;-4.408497;-0.8824094;-2.4138992;-5.5785217;-0.8798715;2.1327658;3.3098145;3.7572124;-0.7707583;3.5270402;-1.0949789;3.5878456;3.579647;-1.188177;1.1659245;-1.5041442;-3.6917362;-2.1007063;5.554826;-1.0692827;4.4964457;-4.5756307;0.2224797;0.12857445;-0.7935775;1.1958605;-1.7808888;-1.0742695;2.7594385;-1.6414665;0.7592647;4.007473;-1.8355942;-2.0441272;-3.4504786;-1.3830749;-0.9209928;4.708482;-3.782116;-1.8651105;-1.4201974;-2.9576948;2.1815057;-7.1446176;2.4583251;2.4475646;-0.14191839;-0.20977484;4.4346128;2.2007036;2.3583906;1.4038228;2.0862617;0.77541876;2.015815;0.16170189;-2.096994;1.4367111;-2.4958644;2.9434412;-0.30394572;-5.0847983;0.34033558;1.0052661;-2.2393353;0.6819982;-5.4563766;-1.584493;2.4093316;-7.23233;-5.086299;-5.513695;-2.8011222;-2.3783002;0.75804687;1.6495439;-1.7192975;-1.2020016;1.1645589;3.7857394;0.039062917;0.45117232;1.1856067;0.781354;0.5340872;0.57946455;0.5868519;2.3345308;1.1482227;-1.7342013;-3.2417352;3.336753;-1.1084908;-0.6725591;-0.9398404;-1.4611046;3.718604;-3.5276515;0.9174433;2.4763334;1.6105721;-3.3564277;3.945947;0.6924216;-2.4109285;-2.44438;3.0043237;-4.082234;2.6488929;-4.286327;-1.1905504;-2.9771748;-2.628888;0.577495;1.7384127;-1.9163507;1.3147042;-6.277516;4.727519;0.24978395;-2.9634295;-1.0909771;2.5188525;-0.93141866;-2.3125947;-0.52153677;0.5942875;1.1380273;-0.4019443;0.68357265;1.908113;0.07618262;1.1407846;-0.94005173;-1.4412698;0.25100872;-0.6830308;0.09721278;2.7279327;3.4201965;-0.56415445;2.4341235;-4.775387;3.4404144;1.8277985;-5.8312807;-4.234223;-1.8373162;-1.0739375;-1.9791641;-4.205475;-4.381008;7.0646186;1.2093714;4.414405;1.7006959;5.0008664;-3.6266832;2.3382647;-3.4129846;0.50841904;1.6547639;-1.556916;-2.146163;-2.2246938;-0.6498547;-0.82899153;-1.0402211;3.4903185;0.6601594;-4.0038276;-1.8506178;3.0898411;3.2744386;-1.4671578;-0.98099566;-2.8092513;1.143033;3.2115045;0.42351332;6.7575784;1.254744;-4.867977
